item_id,en_target_word,en_target_pos,diverse_score,diverse_norm,mean_abs_error,accurate_score,accurate_norm,combined_score
6861,memo,noun,0.10374490687499999,0.5892237401008819,0.37890283002370334,-0.37890283002370334,0.9073436260381423,0.7482836830695121
7278,battleship,noun,0.112858611575,0.6500109227381449,0.600853578513448,-0.600853578513448,0.8440845474921193,0.7470477351151321
7373,chairman,noun,0.10297167862500001,0.5840664118353479,0.37201450124883023,-0.37201450124883023,0.9093068964212592,0.7466866541283035
6965,aerobics,noun,0.12360353175000001,0.7216780928518018,0.8559827134836223,-0.8559827134836223,0.7713691631184418,0.7465236279851218
7055,man,noun,0.121415151625,0.7070818922158373,0.8204001445417073,-0.8204001445417073,0.7815106946919201,0.7442962934538787
6872,agricultural,adjective,0.096022818375,0.537718450052302,0.2675087081879323,-0.2675087081879323,0.9390925142519612,0.7384054821521315
7102,panorama,noun,0.14613610249999998,0.8719673043803795,1.4418152047296957,-1.4418152047296957,0.6043986805644707,0.738182992472425
6961,operative,noun,0.1461662875,0.8721686342641431,1.4441621751724905,-1.4441621751724905,0.6037297610469823,0.7379491976555628
7394,destination,noun,0.103274742375,0.5860878062219779,0.44340593502030945,-0.44340593502030945,0.8889593357701092,0.7375235709960435
6779,asteroid,noun,0.10319998362499999,0.5855891754302666,0.44415381970674644,-0.44415381970674644,0.8887461781374154,0.737167676783841
6910,norm,noun,0.102719514875,0.5823845135919532,0.43362199586528005,-0.43362199586528005,0.8917478957533891,0.7370662046726711
6886,theological,adjective,0.11232902074999998,0.6464786232768406,0.6643904398625844,-0.6643904398625844,0.8259756502254876,0.7362271367511641
7214,motivational,adjective,0.114901690875,0.6636379864449062,0.7253999382627359,-0.7253999382627359,0.8085870868725373,0.7361125366587218
6822,factor,noun,0.095658839625,0.5352907608215622,0.2988743754234009,-0.2988743754234009,0.9301528588518415,0.7327218098367019
6804,supernaturally,adverb,0.12538445212500002,0.7335565918443737,0.9980675963250935,-0.9980675963250935,0.7308729772527456,0.7322147845485596
7329,biochemically,adverb,0.1035543092875,0.5879524798677537,0.4962834620022889,-0.4962834620022889,0.873888498408968,0.7309204891383608
6900,anchor,verb,0.094412526375,0.526978019335546,0.2830983343535105,-0.2830983343535105,0.9346492519839944,0.7308136356597702
6873,millionaire,noun,0.1099449449375,0.6305771587675159,0.6545970369928741,-0.6545970369928741,0.828766907500281,0.7296720331338984
6912,collaborator,noun,0.12049264700000001,0.7009289106381488,0.9139181106291555,-0.9139181106291555,0.7548567617701145,0.7278928362041317
7461,left,adjective,0.10918603437499999,0.6255153275488637,0.652745008691162,-0.652745008691162,0.8292947615607186,0.7274050445547912
7211,futuristic,adjective,0.1044259005,0.5937658758426387,0.5440742793974407,-0.5440742793974407,0.8602674446754265,0.7270166602590327
7153,sister,noun,0.09554607987500001,0.5345386684789848,0.3378014530822753,-0.3378014530822753,0.9190580953516244,0.7267983819153045
7107,protein,noun,0.10725891662499999,0.6126617117593638,0.6126348468495076,-0.6126348468495076,0.8407267206584016,0.7266942162088827
7508,mandate,noun,0.1275629725,0.7480870292760499,1.0907686049767495,-1.0907686049767495,0.7044518886666818,0.7262694589713659
7275,desktop,noun,0.11339176725,0.653566999268726,0.7728525691018525,-0.7728525691018525,0.7950624210541392,0.7243147101614326
7355,sanitary,adjective,0.12295614066249999,0.7173600815085551,1.0081554966053974,-1.0081554966053974,0.7279977840824657,0.7226789327955104
6849,treehouse,noun,0.12242652000000002,0.7138275830351459,1.0062450422962137,-1.0062450422962137,0.7285422903750806,0.7211849367051133
7081,hard,adjective,0.095759798125,0.535964140416392,0.3841755335670573,-0.3841755335670573,0.9058408315223837,0.7209024859693878
7240,pain,noun,0.09309636887499999,0.5181994261107838,0.33194271653365065,-0.33194271653365065,0.9207279174992484,0.7194636718050161
6946,confront,verb,0.09489796575,0.530215834573014,0.38884023077691143,-0.38884023077691143,0.9045113273454459,0.71736358095923
7004,communicative,adjective,0.10400801050000001,0.5909786058368106,0.6229021610920437,-0.6229021610920437,0.8378003919906915,0.714389498913751
7072,frame,noun,0.09625945520000001,0.5392967857975864,0.4512888812956454,-0.4512888812956454,0.886712585439242,0.7130046856184142
7031,deploy,verb,0.09896258587499998,0.5573263032597454,0.5197925278776245,-0.5197925278776245,0.8671880846691143,0.7122571939644299
7223,toll,noun,0.080672201875,0.43533190588656007,0.09719491073266599,-0.09719491073266599,0.9876343369941897,0.7114831214403748
7302,list,noun,0.082241529875,0.4457991122415969,0.14030472113716627,-0.14030472113716627,0.9753474359540318,0.7105732740978143
7496,colonial,adjective,0.10790989125,0.617003624814995,0.7455210787374065,-0.7455210787374065,0.8028522794236606,0.7099279521193278
7470,narrative,adjective,0.0921410189375,0.5118273707233287,0.3864918447879028,-0.3864918447879028,0.9051806503134734,0.7085040105184011
6884,atom,noun,0.123222048375,0.7191336501303688,1.1158485163056644,-1.1158485163056644,0.697303761924697,0.7082187060275329
7421,flexible,adjective,0.111247839225,0.639267288151597,0.8412213951191853,-0.8412213951191853,0.7755763460372321,0.7074218170944145
7087,coordinator,noun,0.092239496625,0.5124842036329749,0.40063764089388015,-0.40063764089388015,0.9011488998776085,0.7068165517552917
7308,combat,verb,0.09798139505,0.5507818926337045,0.5606641327239991,-0.5606641327239991,0.8555391036277268,0.7031604981307156
6869,neurology,noun,0.11363077812500001,0.6551611696077012,0.9274559268868104,-0.9274559268868104,0.7509982941244233,0.7030797318660622
6944,cable,noun,0.0870522970875,0.47788628148810475,0.31660214479811866,-0.31660214479811866,0.9251001957590074,0.7014932386235561
7297,also,adverb,0.11007194925,0.631424260423076,0.8568909358932087,-0.8568909358932087,0.7711103069842039,0.70126728370364
7511,album,noun,0.10839417025,0.6202337005075278,0.8206750518740439,-0.8206750518740439,0.781432342243697,0.7008330213756124
7125,footwear,noun,0.10727518875,0.6127702446410875,0.7963603632433548,-0.7963603632433548,0.7883623697762777,0.7005663072086826
7052,express,verb,0.09435976396250001,0.5266261011518221,0.49567873481655367,-0.49567873481655367,0.8740608541446511,0.7003434776482366
7471,tourist,noun,0.08883011975,0.4897441191555961,0.36810649079870617,-0.36810649079870617,0.9104207342510716,0.7000824267033339
7132,patient,noun,0.090239148375,0.49914215027339226,0.4161302077189751,-0.4161302077189751,0.896733300883972,0.6979377255786821
7255,confrontation,noun,0.08991495187499998,0.4969798032910655,0.4100269099703573,-0.4100269099703573,0.8984728264061732,0.6977263148486194
7186,autograph,noun,0.11626852587499999,0.6727545917678769,1.040942705560585,-1.040942705560585,0.7186529693399424,0.6957037805539097
7205,irish,adjective,0.12902552525,0.7578420590973343,1.3404056947463863,-1.3404056947463863,0.6333018142596667,0.6955719366785005
7033,suddenly,adverb,0.0762060037875,0.40554296628672243,0.10626507267712404,-0.10626507267712404,0.9850492135342609,0.6952960899104916
7321,supplier,noun,0.08123164225000001,0.43906329782531617,0.22813974156589512,-0.22813974156589512,0.9503132223088853,0.6946882600671007
7142,remix,noun,0.10177084499999998,0.5760570133214985,0.7097719306001689,-0.7097719306001689,0.8130412884058557,0.6945491508636771
6826,geometry,noun,0.09542414155000001,0.5337253562776078,0.5633878045874124,-0.5633878045874124,0.854762818918107,0.6942440875978574
7254,network,noun,0.11162261100000001,0.641766965405153,0.9458572748272808,-0.9458572748272808,0.7457536516862263,0.6937603085456896
6932,exploded,adjective,0.125536061375,0.7345678051185154,1.2743680437899476,-1.2743680437899476,0.6521234716646257,0.6933456383915706
6802,handbook,noun,0.11480707624999999,0.6630069196417399,1.0296391115545094,-1.0296391115545094,0.7218746522851374,0.6924407859634386
7179,privacy,noun,0.09165722025,0.5086004986504679,0.49152577126956304,-0.49152577126956304,0.8752445070451502,0.6919225028478091
6820,intellectually,adverb,0.09261090785,0.5149614664707323,0.5190877805067139,-0.5190877805067139,0.8673889475614223,0.6911752070160773
7226,camera,noun,0.092452379875,0.5139041062328655,0.518392166893168,-0.518392166893168,0.8675872072046827,0.6907456567187742
7048,fund,noun,0.12571519648749999,0.7357626121875093,1.3084070466417999,-1.3084070466417999,0.6424218780917924,0.6890922451396508
7152,crisis,noun,0.0920996085,0.5115511686836246,0.5233562860876261,-0.5233562860876261,0.8661723635595461,0.6888617661215853
6963,answer,verb,0.0807194951125,0.4356473454097893,0.26462012858744305,-0.26462012858744305,0.9399157999812373,0.6877815726955133
7236,relationship,noun,0.076405328125,0.4068724327667658,0.16760142646116638,-0.16760142646116638,0.9675674918092689,0.6872199622880174
6778,avenue,noun,0.13241074335,0.7804210077999039,1.4836988866190186,-1.4836988866190186,0.5924612433606681,0.686441125580286
7340,open,verb,0.099317685375,0.5596947690891138,0.7109918282141522,-0.7109918282141522,0.8126936004637956,0.6861941847764547
6815,french,adjective,0.09410670250000001,0.5249382152869839,0.5925095598348084,-0.5925095598348084,0.846462709929386,0.685700462608185
6891,mutation,noun,0.09237861391249998,0.5134120972000402,0.5541248149524739,-0.5541248149524739,0.8574029009762878,0.685407499088164
6839,conservative,noun,0.09423089487500003,0.5257665616982167,0.601159316194109,-0.601159316194109,0.843997407961899,0.6848819848300578
7106,financially,adverb,0.096165521,0.5386702573375096,0.6695837348290444,-0.6695837348290444,0.8244954882686958,0.6815828728031027
6841,minor,adjective,0.094834046625,0.5297895026198414,0.6438113702335408,-0.6438113702335408,0.831840973910701,0.6808152382652712
6993,state,noun,0.106720769375,0.60907234209595,0.9301832910903371,-0.9301832910903371,0.7502209570460467,0.6796466495709983
6938,conclusion,noun,0.0754210558,0.40030746895083497,0.20294550725018815,-0.20294550725018815,0.957493932706705,0.67890070082877
7379,elevator,noun,0.11296086220000001,0.6506929206326617,1.0834024982863466,-1.0834024982863466,0.7065513324616558,0.6786221265471588
6867,send,verb,0.08510862762499999,0.46492226800591907,0.4336990162343344,-0.4336990162343344,0.8917259438671765,0.6783241059365478
6914,meditation,noun,0.07841667887500002,0.4202878713191963,0.28104977983554075,-0.28104977983554075,0.9352331187744415,0.6777604950468189
7172,pump,verb,0.10383476425,0.5898230766874,0.878988670617157,-0.878988670617157,0.7648121424314674,0.6773176095594338
6939,thirst,noun,0.08536966625,0.4666633604700249,0.45347420346573636,-0.45347420346573636,0.8860897379483154,0.6763765492091701
7249,heroism,noun,0.091717205575,0.5090005926875647,0.6073022850365856,-0.6073022850365856,0.8422465756211378,0.6756235841543512
7499,physiological,adjective,0.07780492187499999,0.4162075345392887,0.2980715679987793,-0.2980715679987793,0.9303816702357951,0.6732946023875419
7158,hairstyle,noun,0.08773696962499998,0.4824529550806483,0.5340395624052309,-0.5340395624052309,0.8631274798621367,0.6727902174713924
7452,boring,adjective,0.08065249817499999,0.4352004848618553,0.3685974633554281,-0.3685974633554281,0.9102808001812793,0.6727406425215673
7220,launch,verb,0.090925304125,0.5037187166935065,0.6167004405515341,-0.6167004405515341,0.8395679693900111,0.6716433430417588
7510,ringing,noun,0.12753664412500001,0.7479114225615084,1.4772420686723937,-1.4772420686723937,0.5943015271011926,0.6711064748313504
6810,blackberry,noun,0.11647713600000001,0.6741459931996522,1.2187538595108884,-1.2187538595108884,0.6679742947662408,0.6710601439829464
7318,sarcastic,adjective,0.10177395477500001,0.5760777551018292,0.8794472563359476,-0.8794472563359476,0.7646814390650565,0.6703795970834429
7343,wash,verb,0.0765458905,0.4078099648727877,0.2931800586255287,-0.2931800586255287,0.9317758190627604,0.669792891967774
7266,looking,adjective,0.08895155499999999,0.4905540759144924,0.5943488692521159,-0.5943488692521159,0.8459384809295217,0.6682462784220071
6800,silence,noun,0.07340026499999999,0.3868290665365785,0.23747794514282228,-0.23747794514282228,0.9476517032215599,0.6672403848790692
7168,company,noun,0.08536496362499998,0.46663199459476773,0.5244069522248332,-0.5244069522248332,0.8658729089636437,0.6662524517792057
6892,product,noun,0.07379699349999999,0.389475192188083,0.25643083181713056,-0.25643083181713056,0.9422498645030059,0.6658625283455444
7267,critical,adjective,0.12455137325,0.7280000679725973,1.4480873162719936,-1.4480873162719936,0.6026110407416568,0.6653055543571271
7244,ask,verb,0.08878267225,0.48942765072227257,0.6128090035362143,-0.6128090035362143,0.8406770835582853,0.6650523671402789
7213,dying,adjective,0.07631493749999999,0.40626953947458216,0.32485928691717086,-0.32485928691717086,0.9227467943605933,0.6645081669175877
7155,grid,noun,0.11534240137499999,0.6665774661115733,1.244723916433549,-1.244723916433549,0.6605724640362526,0.6635749650739129
7207,teaspoon,noun,0.084311410025,0.45960493400750246,0.5252137775195224,-0.5252137775195224,0.8656429524303273,0.6626239432189149
7481,workshop,noun,0.1049414415625,0.5972044652807184,1.0082682691372755,-1.0082682691372755,0.727965642328043,0.6625850538043807
6917,tweet,verb,0.097389140375,0.5468316337343793,0.8338763552235795,-0.8338763552235795,0.7776697855000023,0.6622507096171908
7478,correlate,verb,0.0750538075,0.39785797226203795,0.3112156449501548,-0.3112156449501548,0.9266354238187866,0.6622466980404123
7038,concert,noun,0.077810921875,0.4162475537310258,0.37762806535180654,-0.37762806535180654,0.9077069518618033,0.6619772527964145
7039,birthplace,noun,0.10605561041500002,0.6046358214366477,1.0457957118722891,-1.0457957118722891,0.7172697944259337,0.6609528079312907
7404,bay,noun,0.09103452683124999,0.5044472174307484,0.6955268531797435,-0.6955268531797435,0.8171013354098174,0.6607742764202829
7151,stereotypical,adjective,0.07511314134999998,0.3982537210486451,0.3242233994626465,-0.3242233994626465,0.9229280312102364,0.6605908761294408
7147,beer,noun,0.09597719575,0.5374141532893986,0.8154631420438637,-0.8154631420438637,0.7829178096979208,0.6601659814936597
7396,demo,noun,0.1077160505,0.6157107331248798,1.0908428791974945,-1.0908428791974945,0.7044307194712816,0.6600707262980807
7086,lifeguard,noun,0.10962228612500001,0.6284250679536716,1.1357757336428578,-1.1357757336428578,0.6916242252918415,0.6600246466227566
7005,message,noun,0.07838802424999998,0.42009674883052495,0.4068928773619893,-0.4068928773619893,0.8993660696877912,0.6597314092591581
6812,dog,noun,0.07386573500000002,0.3899336887328812,0.3019948932998453,-0.3019948932998453,0.92926346745851,0.6595985780956956
7233,desperate,adjective,0.07789105999999998,0.4167820642293286,0.3966627184113007,-0.3966627184113007,0.9022818085758257,0.6595319364025771
7495,korean,adjective,0.0954723142,0.5340466613637459,0.8081238866549073,-0.8081238866549073,0.7850096004951065,0.6595281309294262
7453,summer,noun,0.08219865549999998,0.4455131459359755,0.5061652492548014,-0.5061652492548014,0.8710720503445423,0.6582925981402589
7065,criminal,adjective,0.0887082070375,0.4889309777861438,0.6617195864595565,-0.6617195864595565,0.8267368809325553,0.6578339293593496
6999,autopilot,noun,0.121358352,0.7067030463685934,1.4374642430599873,-1.4374642430599873,0.60563876570898,0.6561709060387867
7069,territorial,adjective,0.08588590149999997,0.4701065800452149,0.6106299152752891,-0.6106299152752891,0.8412981542976027,0.6557023671714088
7162,formally,adverb,0.0999315715,0.5637893068459555,0.9426045509042308,-0.9426045509042308,0.7466807236584402,0.6552350152521978
7050,idealistic,adjective,0.06542516318749998,0.33363621177717384,0.14247780937090557,-0.14247780937090557,0.9747280753066769,0.6541821435419254
6786,planet,noun,0.094510179,0.5276293491894618,0.8234316246373291,-0.8234316246373291,0.7806466803158275,0.6541380147526447
7208,supposedly,adverb,0.081562959025,0.44127313608271707,0.5206001603664042,-0.5206001603664042,0.8669578980741528,0.654115517078435
6903,ride,verb,0.0780523605,0.4178579168354573,0.44108042198034675,-0.44108042198034675,0.8896221396266216,0.6537400282310395
7195,reconnection,noun,0.09314147799999999,0.5185002978978609,0.798776610306427,-0.798776610306427,0.7876737054496669,0.6530870016737639
7353,arise,verb,0.072001463425,0.37749924846459115,0.3054181363051657,-0.3054181363051657,0.9282877951545002,0.6528935218095457
7235,performer,noun,0.07989110999999999,0.43012212830158864,0.492328369912,-0.492328369912,0.8750157551670498,0.6525689417343192
7210,smoothly,adverb,0.08329734975000001,0.4528412885778215,0.5735230791075083,-0.5735230791075083,0.8518741234245575,0.6523577060011895
7193,bravely,adverb,0.078606994675,0.42155725206765915,0.46464428586022694,-0.46464428586022694,0.8829061076863463,0.6522316798770027
7187,national,adjective,0.086577105125,0.4747168151115776,0.6560125120203247,-0.6560125120203247,0.8283634772503237,0.6515401461809507
7420,document,noun,0.084413505125,0.46028589457122027,0.6079358473464306,-0.6079358473464306,0.8420660014703634,0.6511759480207918
7028,outrage,noun,0.06820047387500001,0.35214716019930253,0.2296708366142172,-0.2296708366142172,0.9498768387301756,0.6510119994647391
6782,luck,noun,0.07532616219999999,0.39967454142199943,0.39899305080684416,-0.39899305080684416,0.9016176311353301,0.6506460862786647
7080,pledge,noun,0.07577665625,0.4026792760492198,0.41189375314241533,-0.41189375314241533,0.8979407498997506,0.6503100129744852
7352,rank,verb,0.10478468049999999,0.5961588901112047,1.0974495858196132,-1.0974495858196132,0.702547715354454,0.6493533027328293
7457,fool,noun,0.0839549855,0.45722763043987913,0.6103382502220053,-0.6103382502220053,0.8413812829315017,0.6493044566856905
7416,academically,adverb,0.10677189612500002,0.60941335063114,1.1445074260458603,-1.1445074260458603,0.6891355704018727,0.6492744605165064
7024,mat,noun,0.08107304612499999,0.4380054830361297,0.5435327628678818,-0.5435327628678818,0.8604217844868958,0.6492136337615128
7425,black,adjective,0.08525546037500001,0.4659016226685057,0.6418258690343016,-0.6418258690343016,0.8324068696203146,0.6491542461444102
7474,theoretical,adjective,0.069000461375,0.35748296905758453,0.262629680738205,-0.262629680738205,0.9404831055555303,0.6489830373065574
7515,ruler,noun,0.11176649275000002,0.6427266372952704,1.2644496045861102,-1.2644496045861102,0.6549503660496134,0.6488385016724418
7356,evacuation,noun,0.0962248632375,0.5390660620676121,0.9037135832830913,-0.9037135832830913,0.7577651952910744,0.6484156286793432
6814,fish,noun,0.086723440125,0.47569284984871624,0.6865597360401611,-0.6865597360401611,0.8196570896540544,0.6476749697513853
7369,primary,noun,0.111661855,0.642028717598574,1.2824423584770306,-1.2824423584770306,0.6498221786504277,0.6459254481245009
7367,stop,verb,0.079741137125,0.42912182942826005,0.5382523019131673,-0.5382523019131673,0.8619267899737726,0.6455243097010164
7027,very,adjective,0.123586977625,0.7215676790680663,1.5688736952571947,-1.5688736952571947,0.5681852274136716,0.644876453240869
7327,soil,noun,0.08520936800000001,0.4655941927363827,0.672882213566274,-0.672882213566274,0.8235553755322415,0.6445747841343121
6908,ignorance,noun,0.07052792262499999,0.3676709298300123,0.33174019455839027,-0.33174019455839027,0.9207856391047283,0.6442282844673703
7061,online,adverb,0.083258502375,0.4525821818197208,0.6389667665736692,-0.6389667665736692,0.8332217539510004,0.6429019678853606
6877,hairdresser,noun,0.07902515987499999,0.42434635762041495,0.542093953636651,-0.542093953636651,0.8608318653124415,0.6425891114664282
7019,domestically,adverb,0.0916411901375,0.5084935799595173,0.8389586384956563,-0.8389586384956563,0.7762212634342328,0.642357421696875
7225,experienced,adjective,0.071089722075,0.3714180564812264,0.36360989562049867,-0.36360989562049867,0.9117023269895663,0.6415601917353964
7442,classic,adjective,0.112531322455,0.6478279483970264,1.334158127457718,-1.334158127457718,0.6350824586257012,0.6414552035113639
6838,invite,verb,0.08490348687499999,0.46355400683803255,0.6896763631044412,-0.6896763631044412,0.8187688071967999,0.6411614070174162
7439,nail,noun,0.07141603075,0.3735944913862709,0.3875095126133778,-0.3875095126133778,0.904890600699568,0.6392425460429194
6995,mention,verb,0.07615196375,0.40518252651635794,0.498903017283905,-0.498903017283905,0.873141888386506,0.6391622074514319
7375,impatient,adjective,0.076252970875,0.4058562304333875,0.5127395204334221,-0.5127395204334221,0.8691982907843648,0.6375272606088762
6913,warm,verb,0.071823179875,0.3763101212027578,0.41379243508426916,-0.41379243508426916,0.8973995988970578,0.6368548600499078
6937,repair,verb,0.071158851375,0.37187913959978364,0.39830925772735587,-0.39830925772735587,0.9018125217604751,0.6368458306801293
6858,hospital,noun,0.09002273000000001,0.4976986688659704,0.8406346138184307,-0.8406346138184307,0.7757435869438132,0.6367211279048918
7059,cruise,verb,0.08302377632499999,0.45101659068628475,0.677767335192922,-0.677767335192922,0.8221630473027141,0.6365898189944994
6859,unattractive,adjective,0.0984744906875,0.5540707741106684,1.0431678103221131,-1.0431678103221131,0.7180187832520808,0.6360447786813745
7429,school,noun,0.08119575720000002,0.43882394937590935,0.6418395038926188,-0.6418395038926188,0.83240298349432,0.6356134664351146
6809,today,adverb,0.08867575985,0.4887145594164957,0.8169557009340616,-0.8169557009340616,0.7824924094651572,0.6356034844408265
6770,eventually,adverb,0.0588836786,0.29000539078522297,0.12637889469195815,-0.12637889469195815,0.9793164919491569,0.63466094136719
7064,obstacle,noun,0.06980195974999999,0.3628288552485858,0.3856792812723999,-0.3856792812723999,0.9054122423202613,0.6341205487844236
7411,holding,noun,0.08879200875,0.48948992391954804,0.8429460869683026,-0.8429460869683026,0.7750847846530359,0.6322873542862919
7400,bravo,noun,0.091417151,0.5069992690928171,0.9048815052904784,-0.9048815052904784,0.7574323211264066,0.6322157951096119
7445,repetitive,adjective,0.09300986024999999,0.517622425235654,0.9438006706655884,-0.9438006706655884,0.7463398127381166,0.6319811189868854
6951,preference,noun,0.05814992693749999,0.2851113660404029,0.13457648404129022,-0.13457648404129022,0.9769800639259759,0.6310457149831894
7175,poster,noun,0.081282895375,0.43940514926473184,0.6793343212268982,-0.6793343212268982,0.8217164342893392,0.6305607917770355
6823,fast,adverb,0.07822824475,0.41903104108950173,0.6102281403791912,-0.6102281403791912,0.8414126657821687,0.6302218534358353
7242,waste,noun,0.081473929375,0.4406793203104458,0.6881806535085628,-0.6881806535085628,0.8191951054249047,0.6299372128676752
7030,ideal,adjective,0.088490765375,0.4874806711889443,0.855803347797872,-0.855803347797872,0.7714202848563974,0.6294504780226708
7307,unexpected,adjective,0.062971645325,0.31727157814892243,0.26692624363792933,-0.26692624363792933,0.9392585248239895,0.628265051486456
7398,round,adjective,0.05970352324999999,0.2954736441590383,0.19153058939288345,-0.19153058939288345,0.9607473445120047,0.6281104943355216
6876,telecommunications,noun,0.10203828324999997,0.5778407904222573,1.1833867356734722,-1.1833867356734722,0.6780544214610215,0.6279476059416393
7054,government,noun,0.07232075556249999,0.37962888400971195,0.4912421774489797,-0.4912421774489797,0.8753253352644444,0.6274771096370781
7380,force,noun,0.0899053395,0.4969156900447036,0.910735274437744,-0.910735274437744,0.7557639147578906,0.6263398024012972
